-2.7300000000
-2.7400000000
-2.7300000000
-2.7000000000
-2.7400000000
-2.7000000000
-6.2400000000
-3.5800000000
-19.0500000000
-16.7100000000
-19.9500000000
-11.2900000000
-19.8500000000
-5.1000000000
-18.3600000000
-18.1200000000
-19.7900000000
-5.9400000000
-18.2700000000
-18.0200000000
-19.5300000000
-17.4300000000
-6.2200000000
-10.1800000000
-6.8800000000
-1.1400000000
-18.3600000000
-16.5600000000
-18.1200000000
-16.6400000000
-11.0900000000
-5.0100000000
-19.9300000000
-12.2500000000
-1.6500000000
-0.8200000000
-1.8300000000
-10.2900000000
-6.5100000000
-19.1200000000
-19.5100000000
-19.0700000000
-18.6900000000
-6.5700000000
-3.8900000000
-20.5700000000
-1.8600000000
-15.4800000000
-19.1100000000
-19.8400000000
-5.3100000000
-0.4800000000
-0.0000000000
-19.0600000000
-6.6000000000
-19.6600000000
-14.2000000000
-19.4800000000
-18.8100000000
-20.0900000000
-19.7100000000
-19.9700000000
-21.1600000000
-19.7400000000
-5.4800000000
-21.0600000000
-7.5400000000
-18.3700000000
-19.8300000000
-19.0100000000
-25.2100000000
-15.1300000000
-1.7000000000
-21.1400000000
-21.3400000000
-20.5300000000
-23.3600000000
-22.3300000000
-24.1300000000
-22.3100000000
-21.2200000000
-19.5700000000
-19.9000000000
-0.8200000000
-23.1200000000
-22.9300000000
-21.9500000000
-25.1000000000
-22.6600000000
-23.1600000000
-21.8900000000
-22.9600000000
-22.1600000000
-1.0400000000
-24.0600000000
-21.9800000000
-25.2700000000
-23.2800000000
-22.1200000000
-22.3700000000
-25.9100000000
